title,url
Efficient Connectivity-Preserving Instance Segmentation with Supervoxel-Based Loss Function,https://papers.cool/venue/32326@AAAI
Anna Grim,https://www.google.com/search?q=Anna Grim
Jayaram Chandrashekar,https://www.google.com/search?q=Jayaram Chandrashekar
Uygar Sümbül,https://www.google.com/search?q=Uygar Sümbül
#354,https://ojs.aaai.org/index.php/AAAI/article/view/32327
MaintaAvatar: A Maintainable Avatar Based on Neural Radiance Fields by Continual Learning,https://papers.cool/venue/32327@AAAI
Shengbo Gu,https://www.google.com/search?q=Shengbo Gu
Yu-Kun Qiu,https://www.google.com/search?q=Yu-Kun Qiu
Yu-Ming Tang,https://www.google.com/search?q=Yu-Ming Tang
Ancong Wu,https://www.google.com/search?q=Ancong Wu
Wei-Shi Zheng,https://www.google.com/search?q=Wei-Shi Zheng
#355,https://ojs.aaai.org/index.php/AAAI/article/view/32328
HGSFusion: Radar-Camera Fusion with Hybrid Generation and Synchronization for 3D Object Detection,https://papers.cool/venue/32328@AAAI
Zijian Gu,https://www.google.com/search?q=Zijian Gu
Jianwei Ma,https://www.google.com/search?q=Jianwei Ma
Yan Huang,https://www.google.com/search?q=Yan Huang
Honghao Wei,https://www.google.com/search?q=Honghao Wei
Zhanye Chen,https://www.google.com/search?q=Zhanye Chen
Hui Zhang,https://www.google.com/search?q=Hui Zhang
Wei Hong,https://www.google.com/search?q=Wei Hong
#356,https://ojs.aaai.org/index.php/AAAI/article/view/32329
OT-StainNet: Optimal Transport Driven Semantic Matching for Weakly Paired H&E-to-IHC Stain Transfer,https://papers.cool/venue/32329@AAAI
Xianchao Guan,https://www.google.com/search?q=Xianchao Guan
Yifeng Wang,https://www.google.com/search?q=Yifeng Wang
Yongbing Zhang,https://www.google.com/search?q=Yongbing Zhang
#357,https://ojs.aaai.org/index.php/AAAI/article/view/32330
DepthFM: Fast Generative Monocular Depth Estimation with Flow Matching,https://papers.cool/venue/32330@AAAI
Ming Gui,https://www.google.com/search?q=Ming Gui
Johannes Schusterbauer,https://www.google.com/search?q=Johannes Schusterbauer
Ulrich Prestel,https://www.google.com/search?q=Ulrich Prestel
Pingchuan Ma,https://www.google.com/search?q=Pingchuan Ma
Dmytro Kotovenko,https://www.google.com/search?q=Dmytro Kotovenko
Olga Grebenkova,https://www.google.com/search?q=Olga Grebenkova
Stefan Andreas Baumann,https://www.google.com/search?q=Stefan Andreas Baumann
Vincent Tao Hu,https://www.google.com/search?q=Vincent Tao Hu
Björn Ommer,https://www.google.com/search?q=Björn Ommer
#358,https://ojs.aaai.org/index.php/AAAI/article/view/32331
You Should Learn to Stop Denoising on Point Clouds in Advance,https://papers.cool/venue/32331@AAAI
Chuchen Guo,https://www.google.com/search?q=Chuchen Guo
Weijie Zhou,https://www.google.com/search?q=Weijie Zhou
Zheng Liu,https://www.google.com/search?q=Zheng Liu
Ying He,https://www.google.com/search?q=Ying He
#359,https://ojs.aaai.org/index.php/AAAI/article/view/32332
Surgical Workflow Recognition and Blocking Effectiveness Detection in Laparoscopic Liver Resection with Pringle Maneuver,https://papers.cool/venue/32332@AAAI
Diandian Guo,https://www.google.com/search?q=Diandian Guo
Weixin Si,https://www.google.com/search?q=Weixin Si
Zhixi Li,https://www.google.com/search?q=Zhixi Li
Jialun Pei,https://www.google.com/search?q=Jialun Pei
Pheng-Ann Heng,https://www.google.com/search?q=Pheng-Ann Heng
#360,https://ojs.aaai.org/index.php/AAAI/article/view/32333
Cross-Spectral Gaussian Splatting with Spatial Occupancy Consistency,https://papers.cool/venue/32333@AAAI
Haipeng Guo,https://www.google.com/search?q=Haipeng Guo
Huanyu Liu,https://www.google.com/search?q=Huanyu Liu
Jiazheng Wen,https://www.google.com/search?q=Jiazheng Wen
Junbao Li,https://www.google.com/search?q=Junbao Li
#361,https://ojs.aaai.org/index.php/AAAI/article/view/32334
Enhancing Low-Rank Adaptation with Recoverability-Based Reinforcement Pruning for Object Counting,https://papers.cool/venue/32334@AAAI
Haojie Guo,https://www.google.com/search?q=Haojie Guo
Junyu Gao,https://www.google.com/search?q=Junyu Gao
Yuan Yuan,https://www.google.com/search?q=Yuan Yuan
#362,https://ojs.aaai.org/index.php/AAAI/article/view/32335
"Towards a Comprehensive, Efficient and Promptable Anatomic Structure Segmentation Model Using 3D Whole-Body CT Scans",https://papers.cool/venue/32335@AAAI
Heng Guo,https://www.google.com/search?q=Heng Guo
Jianfeng Zhang,https://www.google.com/search?q=Jianfeng Zhang
Jiaxing Huang,https://www.google.com/search?q=Jiaxing Huang
Tony C. W. Mok,https://www.google.com/search?q=Tony C. W. Mok
Dazhou Guo,https://www.google.com/search?q=Dazhou Guo
Ke Yan,https://www.google.com/search?q=Ke Yan
Le Lu,https://www.google.com/search?q=Le Lu
Dakai Jin,https://www.google.com/search?q=Dakai Jin
Minfeng Xu,https://www.google.com/search?q=Minfeng Xu
#363,https://ojs.aaai.org/index.php/AAAI/article/view/32336
MetaNeRV: Meta Neural Representations for Videos with Spatial-Temporal Guidance,https://papers.cool/venue/32336@AAAI
Jialong Guo,https://www.google.com/search?q=Jialong Guo
Ke Liu,https://www.google.com/search?q=Ke Liu
Jiangchao Yao,https://www.google.com/search?q=Jiangchao Yao
Zhihua Wang,https://www.google.com/search?q=Zhihua Wang
Jiajun Bu,https://www.google.com/search?q=Jiajun Bu
Haishuai Wang,https://www.google.com/search?q=Haishuai Wang
#364,https://ojs.aaai.org/index.php/AAAI/article/view/32337
PromptDet: A Lightweight 3D Object Detection Framework with LiDAR Prompts,https://papers.cool/venue/32337@AAAI
Kun Guo,https://www.google.com/search?q=Kun Guo
Qiang Ling,https://www.google.com/search?q=Qiang Ling
#365,https://ojs.aaai.org/index.php/AAAI/article/view/32338
OpenVIS: Open-vocabulary Video Instance Segmentation,https://papers.cool/venue/32338@AAAI
Pinxue Guo,https://www.google.com/search?q=Pinxue Guo
Hao Huang,https://www.google.com/search?q=Hao Huang
Peiyang He,https://www.google.com/search?q=Peiyang He
Tianjun Xiao,https://www.google.com/search?q=Tianjun Xiao
Wenqiang Zhang,https://www.google.com/search?q=Wenqiang Zhang
#366,https://ojs.aaai.org/index.php/AAAI/article/view/32339
Controllable 3D Dance Generation Using Diffusion-Based Transformer U-Net,https://papers.cool/venue/32339@AAAI
Puyuan Guo,https://www.google.com/search?q=Puyuan Guo
Tuo Hao,https://www.google.com/search?q=Tuo Hao
Wenxin Fu,https://www.google.com/search?q=Wenxin Fu
Yingming Gao,https://www.google.com/search?q=Yingming Gao
Ya Li,https://www.google.com/search?q=Ya Li
#367,https://ojs.aaai.org/index.php/AAAI/article/view/32340
SpikeGS: Reconstruct 3D Scene Captured by a Fast-Moving Bio-Inspired Camera,https://papers.cool/venue/32340@AAAI
Yijia Guo,https://www.google.com/search?q=Yijia Guo
Liwen Hu,https://www.google.com/search?q=Liwen Hu
Yuanxi Bai,https://www.google.com/search?q=Yuanxi Bai
Jiawei Yao,https://www.google.com/search?q=Jiawei Yao
Lei Ma,https://www.google.com/search?q=Lei Ma
#368,https://ojs.aaai.org/index.php/AAAI/article/view/32341
VTG-LLM: Integrating Timestamp Knowledge into Video LLMs for Enhanced Video Temporal Grounding,https://papers.cool/venue/32341@AAAI
Yongxin Guo,https://www.google.com/search?q=Yongxin Guo
Dingxin Cheng,https://www.google.com/search?q=Dingxin Cheng
Xiaoying Tang,https://www.google.com/search?q=Xiaoying Tang
Dianbo Sui,https://www.google.com/search?q=Dianbo Sui
#369,https://ojs.aaai.org/index.php/AAAI/article/view/32342
LLaVA Needs More Knowledge: Retrieval Augmented Natural Language Generation with Knowledge Graph for Explaining Thoracic Pathologies,https://papers.cool/venue/32342@AAAI
Ameer Hamza,https://www.google.com/search?q=Ameer Hamza
Abdullah,https://www.google.com/search?q=Abdullah
Yong Hyun Ahn,https://www.google.com/search?q=Yong Hyun Ahn
Seong Tae Kim,https://www.google.com/search?q=Seong Tae Kim
#370,https://ojs.aaai.org/index.php/AAAI/article/view/32343
DuMo: Dual Encoder Modulation Network for Precise Concept Erasure,https://papers.cool/venue/32343@AAAI
Feng Han,https://www.google.com/search?q=Feng Han
Chao Gong,https://www.google.com/search?q=Chao Gong
Zhipeng Wei,https://www.google.com/search?q=Zhipeng Wei
Jingjing Chen,https://www.google.com/search?q=Jingjing Chen
#371,https://ojs.aaai.org/index.php/AAAI/article/view/32344
GGS: Generalizable Gaussian Splatting for Lane Switching in Autonomous Driving,https://papers.cool/venue/32344@AAAI
Huasong Han,https://www.google.com/search?q=Huasong Han
Kaixuan Zhou,https://www.google.com/search?q=Kaixuan Zhou
Xiaoxiao Long,https://www.google.com/search?q=Xiaoxiao Long
Yusen Wang,https://www.google.com/search?q=Yusen Wang
Chunxia Xiao,https://www.google.com/search?q=Chunxia Xiao
#372,https://ojs.aaai.org/index.php/AAAI/article/view/32345
ProPose: Probabilistic 3D Human Pose Estimation with Instance-Level Distribution and Normalizing Flow,https://papers.cool/venue/32345@AAAI
Jumin Han,https://www.google.com/search?q=Jumin Han
Jun-Hee Kim,https://www.google.com/search?q=Jun-Hee Kim
Seong-Whan Lee,https://www.google.com/search?q=Seong-Whan Lee
#373,https://ojs.aaai.org/index.php/AAAI/article/view/32346
DME-Driver: Integrating Human Decision Logic and 3D Scene Perception in Autonomous Driving,https://papers.cool/venue/32346@AAAI
Wencheng Han,https://www.google.com/search?q=Wencheng Han
Dongqian Guo,https://www.google.com/search?q=Dongqian Guo
Jianbing Shen,https://www.google.com/search?q=Jianbing Shen
#374,https://ojs.aaai.org/index.php/AAAI/article/view/32347
Boosting Segment Anything Model Towards Open-Vocabulary Learning,https://papers.cool/venue/32347@AAAI
Xumeng Han,https://www.google.com/search?q=Xumeng Han
Longhui Wei,https://www.google.com/search?q=Longhui Wei
Xuehui Yu,https://www.google.com/search?q=Xuehui Yu
Zhiyang Dou,https://www.google.com/search?q=Zhiyang Dou
Xin He,https://www.google.com/search?q=Xin He
Kuiran Wang,https://www.google.com/search?q=Kuiran Wang
Zhenjun Han,https://www.google.com/search?q=Zhenjun Han
#375,https://ojs.aaai.org/index.php/AAAI/article/view/32348
CoDTS: Enhancing Sparsely Supervised Collaborative Perception with a Dual Teacher-Student Framework,https://papers.cool/venue/32348@AAAI
Yushan Han,https://www.google.com/search?q=Yushan Han
Honglei Zhang,https://www.google.com/search?q=Honglei Zhang
Jing Wang,https://www.google.com/search?q=Jing Wang
Yidong Li,https://www.google.com/search?q=Yidong Li
#376,https://ojs.aaai.org/index.php/AAAI/article/view/32349
AsyncDSB: Schedule-Asynchronous Diffusion Schrödinger Bridge for Image Inpainting,https://papers.cool/venue/32349@AAAI
Zihao Han,https://www.google.com/search?q=Zihao Han
Baoquan Zhang,https://www.google.com/search?q=Baoquan Zhang
Lisai Zhang,https://www.google.com/search?q=Lisai Zhang
Shanshan Feng,https://www.google.com/search?q=Shanshan Feng
Kenghong Lin,https://www.google.com/search?q=Kenghong Lin
Guotao Liang,https://www.google.com/search?q=Guotao Liang
Yunming Ye,https://www.google.com/search?q=Yunming Ye
Joeq,https://www.google.com/search?q=Joeq
Kolaye,https://www.google.com/search?q=Kolaye
#377,https://ojs.aaai.org/index.php/AAAI/article/view/32350
ID-Sculpt: ID-aware 3D Head Generation from Single In-the-wild Portrait Image,https://papers.cool/venue/32350@AAAI
Jinkun Hao,https://www.google.com/search?q=Jinkun Hao
Junshu Tang,https://www.google.com/search?q=Junshu Tang
Jiangning Zhang,https://www.google.com/search?q=Jiangning Zhang
Ran Yi,https://www.google.com/search?q=Ran Yi
Yijia Hong,https://www.google.com/search?q=Yijia Hong
Moran Li,https://www.google.com/search?q=Moran Li
Weijian Cao,https://www.google.com/search?q=Weijian Cao
Yating Wang,https://www.google.com/search?q=Yating Wang
Chengjie Wang,https://www.google.com/search?q=Chengjie Wang
Lizhuang Ma,https://www.google.com/search?q=Lizhuang Ma
#378,https://ojs.aaai.org/index.php/AAAI/article/view/32351
Multi-Frame Deformable Look-Up Table for Compressed Video Quality Enhancement,https://papers.cool/venue/32351@AAAI
Gang He,https://www.google.com/search?q=Gang He
Guancheng Quan,https://www.google.com/search?q=Guancheng Quan
Chang Wu,https://www.google.com/search?q=Chang Wu
Shihao Wang,https://www.google.com/search?q=Shihao Wang
Dajiang Zhou,https://www.google.com/search?q=Dajiang Zhou
Yunsong Li,https://www.google.com/search?q=Yunsong Li
#379,https://ojs.aaai.org/index.php/AAAI/article/view/32352
V2C-CBM: Building Concept Bottlenecks with Vision-to-Concept Tokenizer,https://papers.cool/venue/32352@AAAI
Hangzhou He,https://www.google.com/search?q=Hangzhou He
Xinliang Zhang,https://www.google.com/search?q=Xinliang Zhang
Shuang Zeng,https://www.google.com/search?q=Shuang Zeng
Qian Chen,https://www.google.com/search?q=Qian Chen
#380,https://ojs.aaai.org/index.php/AAAI/article/view/32353
PointRWKV: Efficient RWKV-Like Model for Hierarchical Point Cloud Learning,https://papers.cool/venue/32353@AAAI
Qingdong He,https://www.google.com/search?q=Qingdong He
Jinlong Peng,https://www.google.com/search?q=Jinlong Peng
Haoyang He,https://www.google.com/search?q=Haoyang He
Xiangtai Li,https://www.google.com/search?q=Xiangtai Li
Yabiao Wang,https://www.google.com/search?q=Yabiao Wang
#381,https://ojs.aaai.org/index.php/AAAI/article/view/32354
Efficient Online Training for Zero-Shot Time-Lapse Microscopy Denoising and Super-Resolution,https://papers.cool/venue/32354@AAAI
Ruian He,https://www.google.com/search?q=Ruian He
Ri Cheng,https://www.google.com/search?q=Ri Cheng
Xinkai Lyu,https://www.google.com/search?q=Xinkai Lyu
Weimin Tan,https://www.google.com/search?q=Weimin Tan
Bo Yan,https://www.google.com/search?q=Bo Yan
#382,https://ojs.aaai.org/index.php/AAAI/article/view/32355
DiffCalib: Reformulating Monocular Camera Calibration as Diffusion-Based Dense Incident Map Generation,https://papers.cool/venue/32355@AAAI
Xiankang He,https://www.google.com/search?q=Xiankang He
Guangkai Xu,https://www.google.com/search?q=Guangkai Xu
Bo Zhang,https://www.google.com/search?q=Bo Zhang
Ying Cui,https://www.google.com/search?q=Ying Cui
Dongyan Guo,https://www.google.com/search?q=Dongyan Guo
#383,https://ojs.aaai.org/index.php/AAAI/article/view/32356
MagicMan: Generative Novel View Synthesis of Humans with 3D-Aware Diffusion and Iterative Refinement,https://papers.cool/venue/32356@AAAI
Xu He,https://www.google.com/search?q=Xu He
Zhiyong Wu,https://www.google.com/search?q=Zhiyong Wu
Xiaoyu Li,https://www.google.com/search?q=Xiaoyu Li
Di Kang,https://www.google.com/search?q=Di Kang
Chaopeng Zhang,https://www.google.com/search?q=Chaopeng Zhang
Jiangnan Ye,https://www.google.com/search?q=Jiangnan Ye
Liyang Chen,https://www.google.com/search?q=Liyang Chen
Xiangjun Gao,https://www.google.com/search?q=Xiangjun Gao
Han Zhang,https://www.google.com/search?q=Han Zhang
Haolin Zhuang,https://www.google.com/search?q=Haolin Zhuang
#384,https://ojs.aaai.org/index.php/AAAI/article/view/32357
Long-Tailed Out-of-Distribution Detection: Prioritizing Attention to Tail,https://papers.cool/venue/32357@AAAI
Yina He,https://www.google.com/search?q=Yina He
Lei Peng,https://www.google.com/search?q=Lei Peng
Yongcun Zhang,https://www.google.com/search?q=Yongcun Zhang
Juanjuan Weng,https://www.google.com/search?q=Juanjuan Weng
Shaozi Li,https://www.google.com/search?q=Shaozi Li
Zhiming Luo,https://www.google.com/search?q=Zhiming Luo
#385,https://ojs.aaai.org/index.php/AAAI/article/view/32358
Achieving Speed-Accuracy Balance in Vision-based 3D Occupancy Prediction via Geometric-Semantic Disentanglement,https://papers.cool/venue/32358@AAAI
Yulin He,https://www.google.com/search?q=Yulin He
Siqi Wang,https://www.google.com/search?q=Siqi Wang
Tianci Xun,https://www.google.com/search?q=Tianci Xun
Yusong Tan,https://www.google.com/search?q=Yusong Tan
#386,https://ojs.aaai.org/index.php/AAAI/article/view/32359
Disentangle Nighttime Lens Flares: Self-supervised Generation-based Lens Flare Removal,https://papers.cool/venue/32359@AAAI
Yuwen He,https://www.google.com/search?q=Yuwen He
Wanyu Wu,https://www.google.com/search?q=Wanyu Wu
Kui Jiang,https://www.google.com/search?q=Kui Jiang
#387,https://ojs.aaai.org/index.php/AAAI/article/view/32360
BUFF: Bayesian Uncertainty Guided Diffusion Probabilistic Model for Single Image Super-Resolution,https://papers.cool/venue/32360@AAAI
Zihao He,https://www.google.com/search?q=Zihao He
Shengchuan Zhang,https://www.google.com/search?q=Shengchuan Zhang
Runze Hu,https://www.google.com/search?q=Runze Hu
Yunhang Shen,https://www.google.com/search?q=Yunhang Shen
#388,https://ojs.aaai.org/index.php/AAAI/article/view/32361
Robust and Consistent Online Video Instance Segmentation via Instance Mask Propagation,https://papers.cool/venue/32361@AAAI
Miran Heo,https://www.google.com/search?q=Miran Heo
Seon Joo Kim,https://www.google.com/search?q=Seon Joo Kim
#389,https://ojs.aaai.org/index.php/AAAI/article/view/32362
Generalized Class Discovery in Instance Segmentation,https://papers.cool/venue/32362@AAAI
Cuong Manh Hoang,https://www.google.com/search?q=Cuong Manh Hoang
Yeejin Lee,https://www.google.com/search?q=Yeejin Lee
Byeongkeun Kang,https://www.google.com/search?q=Byeongkeun Kang
#390,https://ojs.aaai.org/index.php/AAAI/article/view/32363
WildFake: A Large-Scale and Hierarchical Dataset for AI-Generated Images Detection,https://papers.cool/venue/32363@AAAI
